url,name,price,rating,number_of_reviews,asin,manufacturer,product_description,description
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MzY0MTU4MjY0MTAzMDc1OjE2OTAwNTUyOTM6c3BfYnRmOjIwMDkwNjY0ODg2MDk4OjowOjo&url=%2FXForce-Plaza-Backpack-Interface-Breakers%2Fdp%2FB0BKWX4NMD%2Fref%3Dsr_1_182_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690055293%26sprefix%3Dba%252Caps%252C283%26sr%3D8-182-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"XForce Plaza Bangtan Boys KPOP Casual Backpack,USB and Audio Cable Interface Breakers Suitable for Students Laptop Backpack","₹1,299",3.6,17, B0BKWX4NMD,No manufacturer,"Jimin Suga Jin Taehyung V Jungkook Korean Casual Backpack Daypack Laptop Bag College Bag Book Bag School Bag for Girls Care instructions: Machine Wash Package includes: 1 x Backpack, 1x Interface Cable,1 X USB Cable Size:29cm(L) x 16cm(W) x 46cm(H) / 11.4'' x 6.3'' x 18.1''.","Care Instructions: Machine Wash
Material: Made of high-density Oxford cloth, which has strong waterproof splash, which can ensure the safety of internal items in the event of an accident.
Our backpack includes a main bag, 3 front pockets with zippers and 2 side pockets. There is a special laptop pocket in the main pocket, two pockets can be used to store documents and two pencil pockets. These pockets keep your belongings organized and you can easily find what you need.
Adopt double zipper design, feel comfortable. Adjustable shoulder padded straps for carrying comfort
Size:29cm(L) x 16cm(W) x 46cm(H) / 11.4'' x 6.3'' x 18.1''.
Package includes: 1 x Backpack, 1x Interface Cable,1 X USB Cable. Please note that it does not include a portable charger."
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4OTc3NzA0NzE3NjUyNjQ0OjE2OTAwNTUyOTc6c3BfYXRmX25leHQ6MzAwMDE2NjEzNDU3MzMyOjowOjo&url=%2FAMIC-Handcrafted-Leather-Laptop-Backpack%2Fdp%2FB0BZ96MSN9%2Fref%3Dsr_1_177_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690055297%26sprefix%3Dba%252Caps%252C283%26sr%3D8-177-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,AMIC Laptop bag All Varients,"₹1,799",4.6,18, B0BZ96MSN9,No manufacturer,No product description,"Care Instructions: Dry Clean Only
ABOUT BAG: With Amic Bags’ Backpacks, the trend for colourful and vibrant accessories’ really got your back. Backpacks are unarguably the most important fashion essential and make for a valuable and comfortable alternative to other bags available.
ZIP & COMPARTMENT: Straps: 2 Handle: 1 Compartment: 1 Zipper Chain: 3 Pocket: 3
DIMENSION SIZE LXHXB (cm): 43x32x14 / Weight (Kg): 1.3880
ABOUT BRAND: Amic Bags began this journey with the sole aim of delivering women accessories and other essentials which are of top-notch quality, totally unique in thought and execution and something memorable. All our products are aimed at making local products that go global, ultimately inspiring and changing the whole world.
REASON TO LOVE US: Vegan leather, Best quality product, Best for Gifting, Handcratfed with LOVE in INDIA"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4OTc3NzA0NzE3NjUyNjQ0OjE2OTAwNTUyOTc6c3BfYXRmX25leHQ6MjAwNjM3ODQ0NTgzOTg6OjA6Og&url=%2Fuppercase-Backpack-2300EBP1-repellent-sustainable%2Fdp%2FB0B69M182Q%2Fref%3Dsr_1_178_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690055297%26sprefix%3Dba%252Caps%252C283%26sr%3D8-178-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","₹1,600",4.1,503, B0B69M182Q, Acefour Accessories Pvt. Ltd.,No product description,"Care Instructions: Hand Wash Only
Handcrafted with care and made up of premium quality robust material"
https://www.amazon.in/Step-Backpack-Small-Water-Repellant/dp/B088X9M73T/ref=sr_1_179?crid=2M096C61O4MLT&keywords=bags&qid=1690055297&sprefix=ba%2Caps%2C283&sr=8-179,"Mi Step Out 12 L Mini Backpack (Small Size, Sky Blue, Water Repellant)",₹309,4.1,"9,457",No ASIN,No manufacturer,No product description,"Made of multi-coated 600D polyester Material ; Water Repellent
Dimension: 38cm x 26cm x 14cm (LxWxH); Weight : 200 grams; Capacity: 12liters
Small Size backpack; Laptop Compatibility: No
This backpack comes with 2 zipper pockets that can house a notebook, gym gear, travel essentials and more
With contra zippers and adjustable straps this light weight backpack is the ideal companion while at the airport or hitting the gym or exploring new city or using it as a carrier for books
6 months limited warranty
› See more product details"
https://www.amazon.in/Gear-Green-Casual-Backpack-BKPECOBP40503/dp/B019HA8DQQ/ref=sr_1_180?crid=2M096C61O4MLT&keywords=bags&qid=1690055297&sprefix=ba%2Caps%2C283&sr=8-180,Gear Eco4 18L Water Resistant School Bag//Backpack/College Bag for Men/Women - Navy Blue,₹494,4.0,"4,257", B019HA8DQQ, Gear Merchandise PVT LTD,"Intuitively crafted at the Gear design studio to balance comfort, style, endurance and functionality.","Outer Material: Polyester, Color: Green and Grey
Wear Resistant: Wear resistant, Stain resistant, Water Resistance: Water resistant
Dimensions: 46 cms x 32 cms x 13 cms (LxWxH) , Capacity : 18 Liters
Number of Compartments: 2; Warranty Type: Manufacturer; 1 Year from the date of purchase
Pocket Description: Utility Pocket; Closure Type: Zipper; Age Range Description: Adult; Special Features: Back Padding"
https://www.amazon.in/SATELLITE-Black-Casual-Backpack-Bagpack/dp/B083DZVFZM/ref=sr_1_181?crid=2M096C61O4MLT&keywords=bags&qid=1690055297&sprefix=ba%2Caps%2C283&sr=8-181,satellite backpacks for men women backpack bags school bag boys under 35 ltr litres casual bagpack black,₹516,3.9,363, B083DZVFZM, Double R Bags,No product description,"Product Dimensions (L X W X H): 42 Cm X 32 Cm X 18 Cm. Volume: 33 Liters<br><br>
Backpack Type : Unisex, Official & Casual.<br><br>
Pattern Name: Solid; Lining Description: Polyester; Special Features: Back Padding; Water Resistance Level: Water Resistant; Material Type: Polyester; Compartment Description: Up To 15 Inches; Color Name: Black 1<br>
<br>
<br>"
https://www.amazon.in/Skybags-Unisex-Grey-Jacqard-Laptop/dp/B09ZV9SLBJ/ref=sr_1_182?crid=2M096C61O4MLT&keywords=bags&qid=1690055297&sprefix=ba%2Caps%2C283&sr=8-182,Skybags Unisex Grey Jacqard 34L Laptop Bags,"₹1,279",4.0,63, B09ZV9SLBJ," VIP Industries Limited, DGP House, 88C, Old Prabhadevi Road, Prabhadevi, Mumbai 400025. India","Ideal for a working professional travelling to work by bus, train, ola/uber/cab etc. Laptop compatibility & professional looking backpack","Care Instructions: Hand Wash Only
Ideal for a working professional travelling to work by bus, train, ola/uber/cab etc. Laptop compatibility & professional looking backpack"
https://www.amazon.in/Gear-ltr-Black-Orange-DUFPRO2000106/dp/B00Z93WSVW/ref=sr_1_183?crid=2M096C61O4MLT&keywords=bags&qid=1690055297&sprefix=ba%2Caps%2C283&sr=8-183,Gear polyester 44 cms Duffle Bag(DUFPRO2000106_Black),₹431,4.3,834, B00Z93WSVW, Gear Merchandise PVT LTD,"Intuitively crafted at the Gear Design Studio to balance comfort, style, endurance and functionality.","Outer Material: Polyester, Inner Material: Polyester, Color: Black and Orange
Wear Resistant: Wear resistant, Water Resistance: Water proof
Capacity: 23 liters Weight: 0.340 kilograms Dimensions: 23 cms x 44 cms x 23 cms (LxWxH)
Number of compartments: 2
Strap Type: Adjustable
Padded front and base, multiple pockets, wet chamber
Warranty type: Manufacturer; 1 year from the date of purchase"
https://www.amazon.in/Aristocrat-Zeal-Unisex-Grey-Laptop/dp/B0B5YHC1W5/ref=sr_1_184?crid=2M096C61O4MLT&keywords=bags&qid=1690055297&sprefix=ba%2Caps%2C283&sr=8-184,Aristrocrat Unisex Laptop Bag Grey One Size,₹799,4.3,29, B0B5YHC1W5," VIP Industries Ltd. DGP House, 5th Floor, 88C Old Prabhadevi Road, Mumbai 400025","Stylish, Secure feature packed Laptop backpack Spacious Compartment Laptop Compatible Front Quick Access Pocket Power Bank Pocket Padded Grab Handle Shoulder strap re-enforcement","Care Instructions: Hand Wash Only
1)Spacious Compartment 2) Laptop Compatible 3) Front Quick Access Pocket 4) Power Bank Pocket"
https://www.amazon.in/FUR-JADEN-Backpack-Accessories-Organiser/dp/B0BSHBC51P/ref=sr_1_185?crid=2M096C61O4MLT&keywords=bags&qid=1690055297&sprefix=ba%2Caps%2C283&sr=8-185,"FUR JADEN 15.6 Inch Smart Laptop Backpack Bag With USB Charging Port, Anti Theft Pocket and Accessories Organiser for Men Women Boys Girls","₹1,329",4.1,559, B0BSHBC51P, Fur Jaden,"Essence: This Fur Jaden smart laptop backpack is for Men and Women who are looking for a voguish, modernistic and branded backpack while having the option to not compromise on quality and be able to carry tons of stuff. Easy Access Pockets: A sleek anti theft pocket on the back as well as 2 pockets on the front side help keep all your belongings comfortably organised. Multi Functional: This Fur Jaden Smart Backpack for men and women comes with a USB Charging Port which offers a convenient way to ensure you never run out of battery on the go. Organizer Pockets in the front compartment help keep al your accessories organized. Padded Laptop compartment helps keep your laptop safe. Ergonomic Design: The backpack features a sleek and ergonomic design with a balanced weight distribution through its straps to reduce the load bearing on your shoulders while the padded ventilated air mesh helps reduce sweat. This makes this bagpack a suitable alternative to bulky and unsightly laptop backpacks. The compact design of this Fur Jaden smart travel bag helps you to rest it comfortably on your shoulders while accommodating all your essentials with ease.","Care Instructions: Wipe with Damp Cloth
Essence: This Fur Jaden smart laptop backpack is for Men and Women who are looking for a voguish, modernistic and branded backpack while having the option to not compromise on quality and be able to carry tons of stuff. Easy Access Pockets: A sleek anti theft pocket on the back as well as 2 pockets on the front side help keep all your belongings comfortably organised.
Multi Functional: This Fur Jaden Smart Backpack for men and women comes with a USB Charging Port which offers a convenient way to ensure you never run out of battery on the go. Organizer Pockets in the front compartment help keep al your accessories organized. Padded Laptop compartment helps keep your laptop safe.
Ergonomic Design: The backpack features a sleek and ergonomic design with a balanced weight distribution through its straps to reduce the load bearing on your shoulders while the padded ventilated air mesh helps reduce sweat. This makes this bagpack a suitable alternative to bulky and unsightly laptop backpacks. The compact design of this Fur Jaden smart travel bag helps you to rest it comfortably on your shoulders while accommodating all your essentials with ease.
Dimensions: 48 CM (H) x 30CM (W) x 15CM (D). Weight: 450 Grams. Volume: 22L
Warranty: 1 Year Manufacturer Warranty Against Manufacturing Defects."
https://www.amazon.in/high-power-Lightweight-Backpacks-Stylish/dp/B0BKL76TV3/ref=sr_1_186?crid=2M096C61O4MLT&keywords=bags&qid=1690055297&sprefix=ba%2Caps%2C283&sr=8-186,high power Lightweight school bags Backpacks for Boys Girls Stylish men and women Casual Travel Laptop Bag College office (Black) 30 LTR,₹625,5.0,1, B0BKL76TV3,No manufacturer,Made from an ultra strong polyester fabric With Zipper Closure and handle provides exceptional strength and longer life Long Lasting durable fabric that does not wear down quickly even with daily use and is resistant to wrinkling,"Care Instructions: Hand Wash Only
Strap Type Adjustable Description Replacement Warranty Compartment Description
very attractive and perfect for school travel and outdoor activities The perfect backpack for those needing stylish all day protection for their laptop
Simple Modern Legacy Backpack is ideal for school work traveling and everyday use for men women and kids
its super light weight, ultra comfortable
Creative designs 15.6 INCH LAPTOP The High Power Backpack fits up to 15.6 inch laptop Dimensions 34cm x 15cm x 45.5cm Weight 499g."
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4OTc3NzA0NzE3NjUyNjQ0OjE2OTAwNTUyOTc6c3BfbXRmOjMwMDAyMDI1Nzk1ODYzMjo6MDo6&url=%2FChris-Kate-Spacious-Compartment-Girls-Purple%2Fdp%2FB0CC9DS5HX%2Fref%3Dsr_1_187_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690055297%26sprefix%3Dba%252Caps%252C283%26sr%3D8-187-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Chris & Kate Spacious 35 Ltrs Backpack for School College Everyday Bag With Laptop Compartment Casual Backpack for Boys and Girls,₹899,5.0,1, B0CC9DS5HX, Chris & Kate,"This Chris & Kate Trendy Polyester School bag is a versatile and functional accessory suitable for school, college and everyday use. Made from durable materials, it features three spacious main compartments that can accommodate books, a laptop, or other essentials. With multiple pockets, it offers convenient storage for smaller items like keys, wallets, and smartphones. Chris & Kate Backpack is designed with comfort in mind. They typically feature padded shoulder straps and back panels to distribute the weight evenly across your back, reducing strain on your shoulders and spine. This backpack also has two mesh pockets for umbrella and bottle on the side to keep you hydrated on the go!","Care Instructions: Wipe with Damp Cloth
★WATER RESISTANT: Yes; Laptop Compartment: Yes; Compartments: 3. Front large zipper easily accessible compartment. One mesh stash pocket to accommodate a drinking bottle & other accessory. Capacity: 35 Litres; Weight: 540g.; Dimensions: 46 cms X 32 cms X 20 cms (LXWXD)
★DURABLE MATERIAL & TOUGHNESS: Made of Water Resistant and Durable Fabric with metal zippers. Ensure a secure & long-lasting usage everyday & weekend. Serve you well as professional office work bag, college, school bag, student backpack for boys, girls and youngsters.
★COMFORTABLE & PADDED DESIGN: Adjustable, heavily padded and breathable mesh shoulder straps; Padded back panel make the backpack comfortable to wear even when loaded with all your gear.
★UTILITY: Chris & Kate backpacks are suitable for various activities and environments. They can be used for work, school, outdoor adventures, gym sessions, and even as carry-on luggage during flights. Their adaptability makes them a versatile choice for different situations, allowing you to transition seamlessly between activities.
★Care Instructions: Wipe with Damp Cloth"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4OTc3NzA0NzE3NjUyNjQ0OjE2OTAwNTUyOTc6c3BfbXRmOjMwMDAxNTU5OTc5NTAzMjo6MDo6&url=%2FHIGH-ALPS-Laptop-Unisex-Backpack%2Fdp%2FB09R26R3TJ%2Fref%3Dsr_1_188_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690055297%26sprefix%3Dba%252Caps%252C283%26sr%3D8-188-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,HIGH ALPS Laptop Unisex Backpack 25L,₹475,4.5,2, B09R26R3TJ, HIGH ALPS,"Utility, a priority For all your essentials, while the streamlined design allows you to traverse crowded streets with ease as you rush for your business meeting. Comfortable, Highly Effective and stylish The backpack features extra padded shoulder straps, padded mesh back and cushioned laptop support for optimal comfort and breathability. Looks Good, Works Better The backpack strikes a perfect balance between fashion and functionality. With the contemporary design and spacious compartments, this is the ultimate work companion you can carry everyday, everywhere. IPX4 Water resistant Material To protect your essentials in all weather conditions. Dedicated Compartment The rear compartment of the backpack contains a padded laptop compartment, pocket for your tab, a zipper compartment for your cables that avoids tangling, and an extra compartment for your books or scribble pad Easy Access Elastic Pocket External elastic pocket to house any size water bottle.","The Backpack has a padded laptop compartment that can fit 15.2 inch laptop. It can also accommodate essentials such as a Lunch box, Charger, Tablet, Books, Power Bank, Wallet, and Sunglass.
Water Resistant Material: Advanced IPX4 coating on the material ensures resistance to water entering from any direction.
Secret/Hidden Pocket: An invisible zipper pocket on the edge of the back panel acts as a guard for any valuable items such as TWS/ Earbuds, Passport, Phone against theft.
Multi-Level Organizer: The backpack has a front zipper pocket for the ID card, Sanitizer, House keys, Pen. First compartment with pockets for the earphones, pens, notebook, Fitness Band. Spacious second compartment for all your electronics.
Ergonomic Design: Thick cushioning around the shoulders and on the back panel makes the backpack super light and comfortable on the move. ?S? Shaped shoulder strap distribute the weight of the backpack across your upper body."
